name,affiliation,homepage,scholarid
Fiacre Rougieux,Australian National University,https://cecs.anu.edu.au/people/fiacre-rougieux,PiMu2wkAAAAJ
Fiona J. Beck,Australian National University,https://cecs.anu.edu.au/people/fiona-j-beck,5PllF8QAAAAJ
Gerard Borg,Australian National University,https://researchers.anu.edu.au/researchers/borg-gg,NOSCHOLARPAGE
Gerry Corrigan,Australian National University,http://medicalschool.anu.edu.au/people/gerard-corrigan,Xr8oKZ4AAAAJ
Guodong Shi,Australian National University,https://cecs.anu.edu.au/people/guodong-shi,gD553TwAAAAJ
Hassan Hijazi,Australian National University,https://researchers.anu.edu.au/researchers/hijazi-h?term=hassan,QelVlY0AAAAJ
Hassan L. Hijazi,Australian National University,https://researchers.anu.edu.au/researchers/hijazi-h,QelVlY0AAAAJ
Hemant Kumar Mulmudi,Australian National University,https://cecs.anu.edu.au/people/hemant-kumar-mulmudi-0,K5vHHe0AAAAJ
Henry Gardner,Australian National University,https://cecs.anu.edu.au/people/henry-gardner,YhjQHhAAAAAJ
Henry J. Gardner,Australian National University,https://cs.anu.edu.au/people/henry-gardner,YhjQHhAAAAAJ
Heping Shen,Australian National University,https://cecs.anu.edu.au/people/heping-shen,NOSCHOLARPAGE
Hongdong Li,Australian National University,http://users.cecs.anu.edu.au/~hongdong,JrQxdmUAAAAJ
Igor Skryabin,Australian National University,http://energy.anu.edu.au/about-us/participants/igor-skryabin,NOSCHOLARPAGE
Ijaz Akhter,Australian National University,https://cecs.anu.edu.au/people/ijaz-akhter,-9AvWrwAAAAJ
Jeremy Dawson,Australian National University,http://users.cecs.anu.edu.au/~jeremy,B20UFQgAAAAJ
Jeremy E. Dawson,Australian National University,http://users.cecs.anu.edu.au/~jeremy,B20UFQgAAAAJ
Jie Cui,Australian National University,https://researchers.anu.edu.au/researchers/cui-j,cVceymQAAAAJ
Jochen Renz,Australian National University,http://users.cecs.anu.edu.au/~jrenz,YlsJH-IAAAAJ
Jochen Trumpf,Australian National University,http://users.cecs.anu.edu.au/~trumpf,c-ZZKpAAAAAJ
John A. Richards,Australian National University,https://cecs.anu.edu.au/people/john-richards,UxmHb8sAAAAJ
John K. Slaney,Australian National University,https://cs.anu.edu.au/people/john-slaney,5Cah4boAAAAJ
John Lloyd,Australian National University,https://cecs.anu.edu.au/people/john-lloyd,7Pnx5fUAAAAJ
John Pye,Australian National University,https://cecs.anu.edu.au/people/john-pye,up-gZZYAAAAJ
John Slaney,Australian National University,http://users.cecs.anu.edu.au/~jks,5Cah4boAAAAJ
John W. Lloyd,Australian National University,https://cs.anu.edu.au/people/john-lloyd,jXu0oHYAAAAJ
Jonghyuk Kim,Australian National University,https://researchers.anu.edu.au/researchers/kim-j,sfeGNQ8AAAAJ
Joseph S. Coventry,Australian National University,https://researchers.anu.edu.au/researchers/coventry-js,w-tRP9oAAAAJ
Junming Wei,Australian National University,https://cecs.anu.edu.au/people/junming-jamie-wei,AJ-Qs-4AAAAJ
Kate Booker,Australian National University,https://cecs.anu.edu.au/people/kate-booker,NOSCHOLARPAGE
Kean Chern Fong,Australian National University,https://cecs.anu.edu.au/people/kean-chern-fong,NOSCHOLARPAGE
Klaus Weber,Australian National University,https://cecs.anu.edu.au/people/klaus-weber,ZfCEt-4AAAAJ
Kun Cai,Australian National University,https://cecs.anu.edu.au/people/kun-cai,NOSCHOLARPAGE
Kylie Catchpole,Australian National University,https://researchers.anu.edu.au/researchers/catchpole-kr,aUwEerIAAAAJ
Laurent Kneip,Australian National University,https://cecs.anu.edu.au/people/laurent-kneip,lTmh1e0AAAAJ
Lexing Xie,Australian National University,https://cs.anu.edu.au/people/lexing-xie,u0xUDSoAAAAJ
Lynette Johns-Boast,Australian National University,https://researchers.anu.edu.au/researchers/johns-boast-l,Gdi5XR4AAAAJ
Mahesh Venkataraman,Australian National University,https://cecs.anu.edu.au/people/mahesh-venkataraman,Jj8o5kUAAAAJ
Marco Ernst,Australian National University,https://cecs.anu.edu.au/people/marco-ernst,1UcFK3YAAAAJ
Marcus Hutter,Australian National University,https://cs.anu.edu.au/people/marcus-hutter,7hmCntEAAAAJ
Marian-Andrei Rizoiu,Australian National University,https://cs.anu.edu.au/people/marian-andrei-rizoiu-0,J9sjxXYAAAAJ
Mark D. Reid,Australian National University,http://mark.reid.name/work,H2dgqTYAAAAJ
Mark Reid,Australian National University,https://cecs.anu.edu.au/people/mark-reid,OL9iAJYAAAAJ
Matt Stocks,Australian National University,https://cecs.anu.edu.au/people/matt-stocks,hs_VC0kAAAAJ
Matthew Doolan,Australian National University,https://cecs.anu.edu.au/people/matt-doolan,w4INCC8AAAAJ
Matthew R. James,Australian National University,https://cecs.anu.edu.au/people/matt-james,ox3ngiUAAAAJ
Michael Dennis,Australian National University,https://cecs.anu.edu.au/people/mike-dennis,4-7T68EAAAAJ
Nan (Jonas) Yang,Australian National University,https://cecs.anu.edu.au/people/nan-yang,hVytXZ8AAAAJ
Neda Aboutorab,Australian National University,https://cecs.anu.edu.au/people/neda-aboutorab,yelZOQIAAAAJ
Parastoo Sadeghi,Australian National University,http://users.cecs.anu.edu.au/~parastoo,oHlFaZcAAAAJ
Patrik Haslum,Australian National University,https://cs.anu.edu.au/people/patrik-haslum,XqbCCJIAAAAJ
Paul Compston,Australian National University,https://cecs.anu.edu.au/people/paul-compston,aPfIVLMAAAAJ
Peter Christen,Australian National University,https://cs.anu.edu.au/people/peter-christen,oz-2CXsAAAAJ
Peter E. Strazdins,Australian National University,http://users.cecs.anu.edu.au/~peter,14xw7S4AAAAJ
Peter Kreider,Australian National University,https://cecs.anu.edu.au/people/peter-kreider,q_YvaJMAAAAJ
Peter Strazdins,Australian National University,http://users.cecs.anu.edu.au/~peter,14xw7S4AAAAJ
Pheng Phang,Australian National University,https://cecs.anu.edu.au/people/pheng-phang,NOSCHOLARPAGE
Prasanga N. Samarasinghe,Australian National University,https://cecs.anu.edu.au/people/prasanga-samarasinghe,C6sG-4QAAAAJ
Qing Wang 0002,Australian National University,http://users.cecs.anu.edu.au/~u5170295,_Wic_cIAAAAJ
Qing-Hua Qin,Australian National University,http://users.cecs.anu.edu.au/~Qinghua.Qin,NOSCHOLARPAGE
Rajeev Goré,Australian National University,https://cs.anu.edu.au/people/rajeev-gore,2lWIhEgAAAAJ
Ramesh S. Sankaranarayana,Australian National University,https://cecs.anu.edu.au/people/ramesh-sankaranarayana,NOSCHOLARPAGE
Ramesh Sankaranarayana,Australian National University,https://cecs.anu.edu.au/people/ramesh-sankaranarayana,NOSCHOLARPAGE
Richard Brent,Australian National University,http://wwwmaths.anu.edu.au/~brent,TRcAF4cAAAAJ
Richard I. Hartley,Australian National University,http://axiom.anu.edu.au/~hartley,cHia5p0AAAAJ
Richard P. Brent,Australian National University,http://wwwmaths.anu.edu.au/~brent,TRcAF4cAAAAJ
Robert C. Williamson,Australian National University,http://users.cecs.anu.edu.au/~williams,G4MBruQAAAAJ
Robert E. Mahony,Australian National University,http://users.cecs.anu.edu.au/Robert.Mahony,GbLX3cIAAAAJ
Robert I. McKay,Australian National University,https://cecs.anu.edu.au/people/robert-ian-mckay,BphNXV8AAAAJ
Robert Ian (Bob) McKay,Australian National University,https://cecs.anu.edu.au/people/robert-ian-mckay,BphNXV8AAAAJ
Robert Ian McKay,Australian National University,https://cs.anu.edu.au/people/robert-ian-mckay,NOSCHOLARPAGE
Robert Williamson,Australian National University,http://axiom.anu.edu.au/~williams,OYJMYwIAAAAJ
Rodney A. Kennedy,Australian National University,https://cecs.anu.edu.au/people/rod-kennedy,oAcqc0MAAAAJ
Roman Bader,Australian National University,https://cecs.anu.edu.au/people/roman-bader,Al0Z-YEAAAAJ
Salman Durrani,Australian National University,http://users.cecs.anu.edu.au/Salman.Durrani,_stHeQMAAAAJ
Shankar Kalyanasundaram,Australian National University,https://cecs.anu.edu.au/people/shankar-kalyanasundaram,6RbnrdYAAAAJ
Shayne Flint,Australian National University,https://cecs.anu.edu.au/people/shayne-flint,rVKYe-0AAAAJ
Shihao Yan,Australian National University,https://cecs.anu.edu.au/people/shihao-yan-0,D3VWD4UAAAAJ
Stephen Blackburn,Australian National University,http://users.cecs.anu.edu.au/~steveb,HgSTO7oAAAAJ
Stephen Gould,Australian National University,http://users.cecs.anu.edu.au/~sgould,kALUT54AAAAJ
Stephen M. Blackburn,Australian National University,http://users.cecs.anu.edu.au/~steveb,HgSTO7oAAAAJ
Steve Blackburn,Australian National University,http://users.cecs.anu.edu.au/~steveb,HgSTO7oAAAAJ
Steven M. Blackburn,Australian National University,http://users.cecs.anu.edu.au/~steveb,HgSTO7oAAAAJ
Sylvie Thiébaux,Australian National University,http://users.cecs.anu.edu.au/~thiebaux,UliUD0gAAAAJ
T. C. Chong,Australian National University,https://researchers.anu.edu.au/researchers/haberkorn-tc,YOGnf60AAAAJ
T. D. Gedeon,Australian National University,https://cs.anu.edu.au/people/tom-gedeon,NOSCHOLARPAGE
Takuya Tsuzuki,Australian National University,https://cecs.anu.edu.au/people/takuya-tsuzuki,36Qq1nQAAAAJ
Tamás D. Gedeon,Australian National University,https://cs.anu.edu.au/people/tom-gedeon,NOSCHOLARPAGE
Thomas P. White,Australian National University,https://researchers.anu.edu.au/researchers/white-tp,J1I-yQsAAAAJ
Thushara D. Abhayapala,Australian National University,http://users.cecs.anu.edu.au/~thush,rZLtenIAAAAJ
Timothy Graham,Australian National University,http://anu-au.academia.edu/TimothyGraham,xbDCsowAAAAJ
Tom Gedeon,Australian National University,https://cs.anu.edu.au/people/tom-gedeon,NOSCHOLARPAGE
Tom Ratcliff,Australian National University,https://cecs.anu.edu.au/people/tom-ratcliff,qMoQRusAAAAJ
Tony Hosking,Australian National University,https://cs.anu.edu.au/people/tony-hosking,NOSCHOLARPAGE
Uwe R. Zimmer,Australian National University,https://cs.anu.edu.au/people/uwe-r-zimmer,NOSCHOLARPAGE
Uwe Zimmer,Australian National University,https://cs.anu.edu.au/people/uwe-r-zimmer,NOSCHOLARPAGE
Vernie Everett,Australian National University,https://cecs.anu.edu.au/people/vernie-everett,_0Y-uPcAAAAJ
Vincent Wheeler,Australian National University,https://cecs.anu.edu.au/people/vincent-wheeler,h3VKyOMAAAAJ
Viorela Ila,Australian National University,https://cecs.anu.edu.au/people/viorela-ila,HeaQbWsAAAAJ
W. M. Lee,Australian National University,https://researchers.anu.edu.au/researchers/lee-wm-w,XguDYYIAAAAJ
Weifa Liang,Australian National University,https://cs.anu.edu.au/people/weifa-liang,X1aZEfwAAAAJ
Wen Zhang 0002,Australian National University,https://cecs.anu.edu.au/people/wen-zhang,UBrg28IAAAAJ
Wojciech Lipinski,Australian National University,https://cecs.anu.edu.au/people/wojciech-lipinski,NOSCHOLARPAGE
Xiangyun Zhou,Australian National University,http://users.cecs.anu.edu.au/~xyzhou/Default.html,s4dIgfgAAAAJ
Xiaolei Hou,Australian National University,https://cecs.anu.edu.au/people/xiaolei-hou,Oc04rKwAAAAJ
Xinbo Yang,Australian National University,https://cecs.anu.edu.au/people/xinbo-yang,ypyVz4gAAAAJ
Yimao Wan,Australian National University,https://researchers.anu.edu.au/researchers/wan-y,a-fV96cAAAAJ
Yuchao Dai,Australian National University,https://cecs.anu.edu.au/people/yuchao-dai,fddAbqsAAAAJ
Yuerui Lu,Australian National University,https://researchers.anu.edu.au/researchers/lu-yx,3YvgGa4AAAAJ
Amihood Amir,Bar-Ilan University,http://u.cs.biu.ac.il/~amir,otHomQ8AAAAJ
Amir Herzberg,Bar-Ilan University,http://cs.biu.ac.il/en/node/639,p-POZjgAAAAJ
Ariel J. Frank,Bar-Ilan University,http://u.cs.biu.ac.il/~ariel,U9RRxhsAAAAJ
Avinatan Hassidim,Bar-Ilan University,http://u.cs.biu.ac.il/~avinatan,CnBvgwcAAAAJ
Benny Pinkas,Bar-Ilan University,http://www.pinkas.net,tpMNnPwAAAAJ
David Sarne,Bar-Ilan University,http://u.cs.biu.ac.il/~sarned,SnvLcLEAAAAJ
Doron A. Peled,Bar-Ilan University,http://u.cs.biu.ac.il/~doronp,XF61SSwAAAAJ
Doron Peled,Bar-Ilan University,http://u.cs.biu.ac.il/~doronp,XF61SSwAAAAJ
Ely Porat,Bar-Ilan University,http://u.cs.biu.ac.il/~porately,uqTfLEgAAAAJ
Gal A. Kaminka,Bar-Ilan University,http://u.cs.biu.ac.il/~galk,AyzlRJwAAAAJ
Ido Dagan,Bar-Ilan University,http://u.cs.biu.ac.il/~dagan,YzGAGtoAAAAJ
Joseph Keshet,Bar-Ilan University,http://u.cs.biu.ac.il/~jkeshet,GoWgJ1AAAAAJ
Liam Roditty,Bar-Ilan University,https://u.cs.biu.ac.il/~liamr,UY5xtq0AAAAJ
Moshe Koppel,Bar-Ilan University,http://u.cs.biu.ac.il/~koppel,qZGY6TEAAAAJ
Moshe Lewenstein,Bar-Ilan University,http://u.cs.biu.ac.il/~moshe,r4_ZQ2AAAAAJ
Nathan S. Netanyahu,Bar-Ilan University,http://cs.biu.ac.il/en/node/644,xPv701UAAAAJ
Noa Agmon,Bar-Ilan University,http://u.cs.biu.ac.il/~agmon,arDFD58AAAAJ
Sarit Kraus,Bar-Ilan University,http://u.cs.biu.ac.il/~sarit,PfgeYGwAAAAJ
Shmuel T. Klein,Bar-Ilan University,http://u.cs.biu.ac.il/~tomi,4GBCCpgAAAAJ
Shmuel Tomi Klein,Bar-Ilan University,http://u.cs.biu.ac.il/~tomi,4GBCCpgAAAAJ
Tali Kaufman,Bar-Ilan University,http://cs.biu.ac.il/en/node/650,NOSCHOLARPAGE
Tanya Plotkin,Bar-Ilan University,http://cs.biu.ac.il/en/node/648,NOSCHOLARPAGE
Yael Amsterdamer,Bar-Ilan University,https://u.cs.biu.ac.il/~amstery,70iHzEUAAAAJ
Yehuda Lindell,Bar-Ilan University,https://u.cs.biu.ac.il/~lindell,7JK9h1MAAAAJ
Yoav Goldberg,Bar-Ilan University,https://www.cs.bgu.ac.il/~yoavg/uni,0rskDKgAAAAJ
Yonatan Aumann,Bar-Ilan University,http://cs.biu.ac.il/en/node/636,0BI-noIAAAAJ
Aimin Hao,Beihang University,http://scse.buaa.edu.cn/info/1078/2654.htm,NOSCHOLARPAGE
Baolin Yin,Beihang University,http://scse.buaa.edu.cn/info/1037/2909.htm,NOSCHOLARPAGE
Biao Leng,Beihang University,http://scse.buaa.edu.cn/info/1024/2975.htm,zQqJW3gAAAAJ
Bo Lang,Beihang University,http://scse.buaa.edu.cn/info/1078/2660.htm,NOSCHOLARPAGE
Bo Li 0005,Beihang University,http://scse.buaa.edu.cn/info/1078/2639.htm,NOSCHOLARPAGE
Caiwe De,Beihang University,http://scse.buaa.edu.cn/info/1015/2905.htm,NOSCHOLARPAGE
Chao Liu 0002,Beihang University,http://scse.buaa.edu.cn/info/1078/2640.htm,NOSCHOLARPAGE
Chunhe Xia,Beihang University,http://scse.buaa.edu.cn/info/1078/2651.htm,NOSCHOLARPAGE
Chunming Hu,Beihang University,http://scse.buaa.edu.cn/info/1020/2988.htm,NOSCHOLARPAGE
Depei Qian,Beihang University,http://scse.buaa.edu.cn/info/1029/2906.htm,tl9JLZkAAAAJ
Di Huang 0001,Beihang University,http://irip.buaa.edu.cn/dihuang,rTQ9XoQAAAAJ
Dianfu Ma,Beihang University,http://scse.buaa.edu.cn/info/1078/2638.htm,NOSCHOLARPAGE
Feng Lu 0005,Beihang University,http://shi.buaa.edu.cn/lufeng,NOSCHOLARPAGE
Hailong Sun 0001,Beihang University,http://act.buaa.edu.cn/hsun,HWOWCdcAAAAJ
Hongxu Jiang,Beihang University,http://scse.buaa.edu.cn/info/1022/3017.htm,NOSCHOLARPAGE
Jia Li 0003,Beihang University,http://arts.buaa.edu.cn/staff/jiali/index.htm,BfWMlE4AAAAJ
Jianwei Niu 0002,Beihang University,http://scse.buaa.edu.cn/info/1078/2664.htm,NOSCHOLARPAGE
Jianxin Li,Beihang University,http://act.buaa.edu.cn/lijx,EY2lqD0AAAAJ
Jinpeng Huai,Beihang University,http://act.buaa.edu.cn/huaijp,NOSCHOLARPAGE
Kai Hu,Beihang University,http://scse.buaa.edu.cn/info/1020/2961.htm,NOSCHOLARPAGE
Ke Xu 0001,Beihang University,http://sites.nlsde.buaa.edu.cn/~kexu,NOSCHOLARPAGE
Li Zhang,Beihang University,http://scse.buaa.edu.cn/info/1038/2923.htm,WQuLq0MAAAAJ
Limin Xiao,Beihang University,http://scse.buaa.edu.cn/info/1078/2653.htm,NOSCHOLARPAGE
Mingfa Zhu,Beihang University,http://scse.buaa.edu.cn/info/1078/2635.htm,NOSCHOLARPAGE
Qinping Zhao,Beihang University,http://scse.buaa.edu.cn/info/1084/2894.htm,NOSCHOLARPAGE
Qizhi Xu,Beihang University,http://scse.buaa.edu.cn/info/1036/3025.htm,NOSCHOLARPAGE
Sebastian Wandelt,Beihang University,http://m3nets.de/group/sw.html,lL0jebkAAAAJ
Shilong Ma,Beihang University,http://scse.buaa.edu.cn/info/1078/2644.htm,NOSCHOLARPAGE
Shuai Li 0001,Beihang University,http://scse.buaa.edu.cn/info/1024/3022.htm,NOSCHOLARPAGE
Shuai Ma,Beihang University,http://mashuai.buaa.edu.cn,vJUjFpQAAAAJ
Shuzhen Yao,Beihang University,http://scse.buaa.edu.cn/info/1078/2649.htm,NOSCHOLARPAGE
Wei Li 0022,Beihang University,http://sites.nlsde.buaa.edu.cn/~liwei,NOSCHOLARPAGE
Wei Wu 0008,Beihang University,http://scse.buaa.edu.cn/info/1078/2642.htm,NOSCHOLARPAGE
Weifeng Lv,Beihang University,http://scse.buaa.edu.cn/info/1078/2658.htm,NOSCHOLARPAGE
Wenzhong Tang,Beihang University,http://graduate.buaa.edu.cn/TutorInfo.jsp?id=15386,NOSCHOLARPAGE
Xiang Long,Beihang University,http://scse.buaa.edu.cn/info/1078/2641.htm,NOSCHOLARPAGE
Xiao Bai 0001,Beihang University,http://scse.buaa.edu.cn/info/1014/2952.htm,NOSCHOLARPAGE
Xiaoming Zhang,Beihang University,http://scse.buaa.edu.cn/info/1038/3052.htm,NOSCHOLARPAGE
Xudong Liu,Beihang University,http://scse.buaa.edu.cn/info/1078/2646.htm,NOSCHOLARPAGE
Xukun Shen,Beihang University,http://scse.buaa.edu.cn/info/1078/2650.htm,NOSCHOLARPAGE
Yongfei Zhang,Beihang University,http://scse.buaa.edu.cn/info/1038/3014.htm,5nKXtoUAAAAJ
Yongxin Tong,Beihang University,http://sites.nlsde.buaa.edu.cn/~yxtong,aeCHfDIAAAAJ
Yue Qi,Beihang University,http://scse.buaa.edu.cn/info/1078/2661.htm,NOSCHOLARPAGE
Yuebin Bai,Beihang University,http://scse.buaa.edu.cn/info/1078/2662.htm,NOSCHOLARPAGE
Yunhong Wang,Beihang University,http://irip.buaa.edu.cn/yhwang,0ez7lA0AAAAJ
Zhang Xiong,Beihang University,http://scse.buaa.edu.cn/info/1078/2637.htm,NOSCHOLARPAGE
Zhong Zhou,Beihang University,http://scse.buaa.edu.cn/info/1078/2679.htm,sWbTqxEAAAAJ
Zhoujun Li,Beihang University,http://graduate.buaa.edu.cn/TutorInfo.jsp?id=119802,NOSCHOLARPAGE
Aharon Bar-Hillel,Ben-Gurion University of the Negev,https://sites.google.com/site/aharonbarhillel,x4GlT3IAAAAJ
Ariel Felner,Ben-Gurion University of the Negev,http://www.ise.bgu.ac.il/engineering/PersonalWebSite1main.aspx?id=jsrtrVrd,t4rXchwAAAAJ
Aryeh Kontorovich,Ben-Gurion University of the Negev,https://www.cs.bgu.ac.il/~karyeh,UNVQ5DsAAAAJ
Bracha Shapira,Ben-Gurion University of the Negev,http://www.ise.bgu.ac.il/bws/home,1biUWpIAAAAJ
Guy Shani,Ben-Gurion University of the Negev,http://www.bgu.ac.il/~shanigu,F2JS3YIAAAAJ
Kobi Gal,Ben-Gurion University of the Negev,http://www.ise.bgu.ac.il/engineering/PersonalWebSite1main.aspx?id=djueVuMe,lNHuLiQAAAAJ
Leonid Kontorovich,Ben-Gurion University of the Negev,https://www.cs.bgu.ac.il/~karyeh,UNVQ5DsAAAAJ
Meir Kalech,Ben-Gurion University of the Negev,http://www.ise.bgu.ac.il/faculty/kalech,vo5iW3wAAAAJ
Michael Elhadad,Ben-Gurion University of the Negev,https://www.cs.bgu.ac.il/~elhadad,Is0pLz0AAAAJ
Ohad Ben-Shahar,Ben-Gurion University of the Negev,https://www.cs.bgu.ac.il/~ben-shahar,NOSCHOLARPAGE
Rami Puzis,Ben-Gurion University of the Negev,https://faramirp.wixsite.com/puzis,SfJ_pOYAAAAJ
Roie Zivan,Ben-Gurion University of the Negev,http://www.bgu.ac.il/~zivanr,NOSCHOLARPAGE
Ronen I. Brafman,Ben-Gurion University of the Negev,https://www.cs.bgu.ac.il/~brafman,FRxsXjcAAAAJ
Roni Stern,Ben-Gurion University of the Negev,http://www.bgu.ac.il/~sternron,vQG9AkQAAAAJ
Roni Tzvi Stern,Ben-Gurion University of the Negev,http://www.bgu.ac.il/~sternron,vQG9AkQAAAAJ
Sivan Sabato,Ben-Gurion University of the Negev,https://www.cs.bgu.ac.il/~sabatos,1zu2Oh0AAAAJ
Solomon Eyal Shimony,Ben-Gurion University of the Negev,https://www.cs.bgu.ac.il/~shimony,NOSCHOLARPAGE
Ya'akov (Kobi) Gal,Ben-Gurion University of the Negev,http://www.ise.bgu.ac.il/engineering/PersonalWebSite1main.aspx?id=djueVuMe,lNHuLiQAAAAJ
Ya'akov Gal,Ben-Gurion University of the Negev,http://www.ise.bgu.ac.il/engineering/PersonalWebSite1main.aspx?id=djueVuMe,lNHuLiQAAAAJ
Barbara Hammer,Bielefeld University,https://www.techfak.uni-bielefeld.de/~bhammer,1d3OxaUAAAAJ
Britta Wrede,Bielefeld University,http://aiweb.techfak.uni-bielefeld.de/user/bwrede,VL0ejs0AAAAJ
David Schlangen,Bielefeld University,http://www.uni-bielefeld.de/(en)/lili/personen/dschlangen,QoDgwZYAAAAJ
Gerhard Sagerer,Bielefeld University,http://aiweb.techfak.uni-bielefeld.de/user/sagerer,HDmPKX4AAAAJ
Helge J. Ritter,Bielefeld University,https://ni.www.techfak.uni-bielefeld.de/people/helge,yplv734AAAAJ
Jens Stoye,Bielefeld University,https://www.techfak.uni-bielefeld.de/~stoye,d7rMd3YAAAAJ
Karl Friehs,Bielefeld University,http://ekvv.uni-bielefeld.de/pers_publ/publ/PersonDetail.jsp?personId=11015,NOSCHOLARPAGE
Kristian M. Müller,Bielefeld University,https://ekvv.uni-bielefeld.de/pers_publ/publ/PersonDetail.jsp?personId=37324073&lang=en,AZ7oPkcAAAA
Markus Nebel,Bielefeld University,https://ekvv.uni-bielefeld.de/pers_publ/publ/PersonDetail.jsp?personId=71594916&lang=en,NOSCHOLARPAGE
Philipp Cimiano,Bielefeld University,http://ekvv.uni-bielefeld.de/pers_publ/publ/PersonDetail.jsp?personId=15020699,ZyR3798AAAAJ
Ralf Hofestädt,Bielefeld University,https://ekvv.uni-bielefeld.de/pers_publ/publ/PersonDetail.jsp?personId=161045,NOSCHOLARPAGE
